Built to Scale	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/GbeQafrErOY
Glee Club	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/Mc4odqtZKFk
Thrilling! Is this Love?	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/XHXVFBKZ9i8
Remix 1	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/jz39FqoWA20
Rhythm Rally	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/Ix1Etc5eKck
Remix 2	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/qLUv4jj2640
Love Ooh Ooh Paradise	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/MhN1xBvmq2w
Remix 3	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/0SZMGTXKhNw
Love Lab	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/sScjtRcE7SQ
Remix 4	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/LxyG2WRmOD0
Tunnel	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/v7fphvqlx5I
Tears of a Dog Ninja	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/A67fTNF-kz8
Remix 5	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/2pWK8K3YBM0
Lockstep	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/6ixtYsFcaHw
Rockers	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/ZaDUZfbc9uY
Karate Man (Struck by the Rain)	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/b6fqlTB-nSo
Remix 6	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/IybcisI5oJc
Staff Credits (That's Paradise)	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/aKAFoq0m2CA
Cast	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/P3Wm4WuyZew
Game Select 2	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/2BIoQbGtSWE
Remix 7	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/0rD7i8qDDrM
Rhythm Rally 2	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/sgDl-eXB-i8
Remix 8	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/pHKkgTZS5K8
Space Soccer 2	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/Vz8g87hZ8qs
Remix 9	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/A0MGFrh0GBQ
Munchy Monk Circus	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/dC8kM1opPCg
Shoot-'Em-Up 2	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/W0wzAjKry7I
Rockers 2	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/gOCsXr6o3Nk
Remix 10	Rhythm Heaven (DS)	Rhythm Heaven	https://youtu.be/QYcyLdhgqQI
Game Select 1	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/0rF96AqSwmI
Hole in One	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/s_QQGykxEPI
Remix 1	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/TcufdwbnF0k
Tambourine	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/Ll43omBpo6E
Monkey Watch	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/Z_z2NYEOKXM
Built to Scale	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/NSAt95BnfM0
Air Rally	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/1MBM0ndrpB8
Remix 3 ~ I Feel Fine!! (Japanese)	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/boz_n3N_p5U
Ringside	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/tgPFSiIeP14
Packing Pests	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/ebdCqKixkgE
Remix 4	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/-XWxoXdeSOU
Flipper Flop	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/EcQ4upwXgX0
Exhibition Match	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/X1eCEd22UcQ
Flock Step	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/4HvtGK9-tD8
Remix 5	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/CHT2wj0qo9I
Bossa Nova	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/lZptJeDYtGs
Remix 6	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/F2WmMMfNFdQ
Tap Troupe	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/yhpfl45_HYs
Cheer Readers	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/HZ3eo3XSRWw
Karate Man (Japanese)	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/iy-obB3oLsg
Remix 7	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/KI6jFsrs-28
Night Walk (Japanese)	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/J05QRBGZ1sU
Character Cast	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/gXY5Mv4rqIk
Game Select 2	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/9gmk3IPraj8
Built to Scale 2	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/xOzgsI3wlwo
Remix 8 (Japanese)	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/dGpu0HZkEBg
Cheer Readers 2	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/sStZ-s85Cw4
Remix 9 (Japanese)	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/ORVMXQMVJxM
Packing Pests 2	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/YVzxJpxmiAA
Karate Man 2 (Japanese)	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/oCinvV0oooE
Remix 10	Rhythm Heaven Fever	Rhythm Heaven	https://youtu.be/8tbDJYUc0z0
Main Theme	9 Hours, 9 Persons, 9 Doors	Zero Escape	https://youtu.be/g9Qb3yDrj0c
Recollection 	9 Hours, 9 Persons, 9 Doors	Zero Escape	https://youtu.be/HlC9XkvWvKo
Septenary Game	9 Hours, 9 Persons, 9 Doors	Zero Escape	https://youtu.be/hzQ3jse4ars
Morphogenetic Sorrow	9 Hours, 9 Persons, 9 Doors 	Zero Escape	https://youtu.be/U71iXAp0WRk
Who Is Zero?	9 Hours, 9 Persons, 9 Doors 	Zero Escape	https://youtu.be/rNnofSIGNWQ
Virtue's Last Reward ~Orchestra~	Virtue's Last Reward	Zero Escape	https://youtu.be/9VSCJAWEPRo
Biotope	Virtue's Last Reward	Zero Escape	https://youtu.be/nJKKOpiKJGY
Monitor	Virtue's Last Reward	Zero Escape	https://youtu.be/E1yVqJA3u4Y
Portentousness	Virtue's Last Reward	Zero Escape	https://youtu.be/rp75JGQCW2Y
Clarification	Virtue's Last Reward	Zero Escape	https://youtu.be/GJvZwZQV7fs
Confession	Virtue's Last Reward	Zero Escape	https://youtu.be/J8E20i-dLBI
Demise	Virtue's Last Reward	Zero Escape	https://youtu.be/qkTmE6zyW9Y
Blue Bird Lamentation	Virtue's Last Reward	Zero Escape	https://youtu.be/gFJ1r6_4mW4
Quondam Monitors [Monty Hall] [Monitor 2nd Mix]	Zero Time Dilemma	Zero Escape	https://youtu.be/WzNS8Ah139Y
Tough Decision [Make Your Choice]	Zero Time Dilemma	Zero Escape	https://youtu.be/X_8o4si2A5w
Nostalgic Scenery	Zero Time Dilemma	Zero Escape	https://youtu.be/7eWaxTNbPJk
Morphogenetic Sorrow [Mix 3] ZTD Ver.	Zero Time Dilemma	Zero Escape	https://youtu.be/fWYdW5JPQ7c
Transient Tranquility	Zero Time Dilemma	Zero Escape	https://youtu.be/N_WlaxEkyYY
Blue Bird	Zero Time Dilemma	Zero Escape	https://youtu.be/4QOXPiSr8oQ
Zero Times	Zero Time Dilemma	Zero Escape	https://youtu.be/4jBNXIWE7oE
